date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:54:06	103202/103202	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Oct%202025%2010:24:05%20GMT	https://redescreation.in/blogs/best-digital-marketing-agency-in-india/	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/best-digital-marketing-agency-in-india/index.html	(from https://redescreation.in/blogs/page/16/)
15:54:06	2777/2777	---M-Z	200	added ('OK')	text/xml	date:Mon,%2013%20Oct%202025%2010:24:06%20GMT	https://redescreation.in/blogs/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fredescreation.in%2Fblogs%2Fmid-september-website-performance-review-optimization-tips%2F&format=xml	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-json/oembed/1.0/embed4872	(from https://redescreation.in/blogs/mid-september-website-performance-review-optimization-tips/)
15:54:07	113409/113409	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Oct%202025%2010:24:06%20GMT	https://redescreation.in/blogs/page/15/	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/page/15/index.html	(from https://redescreation.in/blogs/page/16/)
15:54:09	283469/283469	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Sep%202025%2011:15:56%20GMT	https://redescreation.in/blogs/wp-content/uploads/2025/09/IMG_20250917_164314.jpg	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-content/uploads/2025/09/IMG_20250917_164314.jpg	(from https://redescreation.in/blogs/mid-september-website-performance-review-optimization-tips/)
15:54:09	113445/113445	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Oct%202025%2010:24:07%20GMT	https://redescreation.in/blogs/page/14/	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/page/14/index.html	(from https://redescreation.in/blogs/page/16/)
15:54:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2013%20Oct%202025%2010:24:08%20GMT	https://redescreation.in/blogs/?p=366	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/index7aa0.html	(from https://redescreation.in/blogs/mid-september-website-performance-review-optimization-tips/)
15:54:09	886/886	---M-Z	200	added ('OK')	application/rss+xml	etag:%22055d7c76e0046deac62243e054224d1c%22	https://redescreation.in/blogs/mid-september-website-performance-review-optimization-tips/feed/	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/mid-september-website-performance-review-optimization-tips/feed/index.html	(from https://redescreation.in/blogs/mid-september-website-performance-review-optimization-tips/)
15:54:09	8086/8086	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Sep%202025%2010:24:42%20GMT	https://redescreation.in/blogs/wp-content/uploads/2025/09/9c6ca5d214720894b9df1715166aa7a5-150x150.jpg	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-content/uploads/2025/09/9c6ca5d214720894b9df1715166aa7a5-150x150.jpg	(from https://redescreation.in/blogs/mid-september-website-performance-review-optimization-tips/)
15:54:10	104652/104652	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Oct%202025%2010:24:09%20GMT	https://redescreation.in/blogs/multi-generational-web-design-creating-user-friendly-interfaces-2/	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/multi-generational-web-design-creating-user-friendly-interfaces-2/index.html	(from https://redescreation.in/blogs/mid-september-website-performance-review-optimization-tips/)
15:54:10	9596/9596	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Sep%202025%2011:19:55%20GMT	https://redescreation.in/blogs/wp-content/uploads/2025/09/a57ca56beaa1f73b449e86180a6b48b6-150x150.jpg	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-content/uploads/2025/09/a57ca56beaa1f73b449e86180a6b48b6-150x150.jpg	(from https://redescreation.in/blogs/mid-september-website-performance-review-optimization-tips/)
15:54:10	5926/5926	---M-Z	200	added ('OK')	application/json	date:Mon,%2013%20Oct%202025%2010:24:10%20GMT	https://redescreation.in/blogs/wp-json/wp/v2/posts/385	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-json/wp/v2/posts/385.json	(from https://redescreation.in/blogs/friday-feature-top-5-erp-software-solutions-for-small-business/)
15:54:11	104746/104746	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Oct%202025%2010:24:10%20GMT	https://redescreation.in/blogs/crm-implementation-for-educational-institutions-student-success/	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/crm-implementation-for-educational-institutions-student-success/index.html	(from https://redescreation.in/blogs/mid-september-website-performance-review-optimization-tips/)
15:54:11	2620/2620	---M-Z	200	added ('OK')	application/json	date:Mon,%2013%20Oct%202025%2010:24:11%20GMT	https://redescreation.in/blogs/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fredescreation.in%2Fblogs%2Ffriday-feature-top-5-erp-software-solutions-for-small-business%2F	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-json/oembed/1.0/embed03b3.json	(from https://redescreation.in/blogs/friday-feature-top-5-erp-software-solutions-for-small-business/)
15:54:12	2810/2810	---M-Z	200	added ('OK')	text/xml	date:Mon,%2013%20Oct%202025%2010:24:11%20GMT	https://redescreation.in/blogs/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fredescreation.in%2Fblogs%2Ffriday-feature-top-5-erp-software-solutions-for-small-business%2F&format=xml	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-json/oembed/1.0/embed6a57	(from https://redescreation.in/blogs/friday-feature-top-5-erp-software-solutions-for-small-business/)
15:54:12	32873/32873	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Sep%202025%2015:15:21%20GMT	https://redescreation.in/blogs/wp-content/uploads/2025/09/00747754ebd11bbd1c960025160e2c29.jpg	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-content/uploads/2025/09/00747754ebd11bbd1c960025160e2c29.jpg	(from https://redescreation.in/blogs/friday-feature-top-5-erp-software-solutions-for-small-business/)
15:54:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2013%20Oct%202025%2010:24:12%20GMT	https://redescreation.in/blogs/?p=385	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/indexf1ac.html	(from https://redescreation.in/blogs/friday-feature-top-5-erp-software-solutions-for-small-business/)
15:54:12	6863/6863	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Sep%202025%2010:49:37%20GMT	https://redescreation.in/blogs/wp-content/uploads/2025/09/IMG_20250918_161635-150x150.jpg	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-content/uploads/2025/09/IMG_20250918_161635-150x150.jpg	(from https://redescreation.in/blogs/friday-feature-top-5-erp-software-solutions-for-small-business/)
15:54:13	6385/6385	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Sep%202025%2015:36:50%20GMT	https://redescreation.in/blogs/wp-content/uploads/2025/09/IMG_20250919_204737-150x150.jpg	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-content/uploads/2025/09/IMG_20250919_204737-150x150.jpg	(from https://redescreation.in/blogs/friday-feature-top-5-erp-software-solutions-for-small-business/)
15:54:15	104305/104305	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Oct%202025%2010:24:12%20GMT	https://redescreation.in/blogs/how-voice-search-is-changing-seo-strategy/	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/how-voice-search-is-changing-seo-strategy/index.html	(from https://redescreation.in/blogs/friday-feature-top-5-erp-software-solutions-for-small-business/)
15:54:16	104720/104720	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Oct%202025%2010:24:13%20GMT	https://redescreation.in/blogs/website-accessibility-compliance-wcag-guidelines-for-businesses/	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/website-accessibility-compliance-wcag-guidelines-for-businesses/index.html	(from https://redescreation.in/blogs/friday-feature-top-5-erp-software-solutions-for-small-business/)
15:54:16	104957/104957	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Oct%202025%2010:24:13%20GMT	https://redescreation.in/blogs/search-engine-marketing-ppc-vs-seo-for-educational-institutions/	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/search-engine-marketing-ppc-vs-seo-for-educational-institutions/index.html	(from https://redescreation.in/blogs/friday-feature-top-5-erp-software-solutions-for-small-business/)
15:54:16	898/898	---M-Z	200	added ('OK')	application/rss+xml	etag:%22055d7c76e0046deac62243e054224d1c%22	https://redescreation.in/blogs/friday-feature-top-5-erp-software-solutions-for-small-business/feed/	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/friday-feature-top-5-erp-software-solutions-for-small-business/feed/index.html	(from https://redescreation.in/blogs/friday-feature-top-5-erp-software-solutions-for-small-business/)
15:54:16	6123/6123	---M-Z	200	added ('OK')	application/json	date:Mon,%2013%20Oct%202025%2010:24:15%20GMT	https://redescreation.in/blogs/wp-json/wp/v2/posts/378	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-json/wp/v2/posts/378.json	(from https://redescreation.in/blogs/social-media-advertising-for-educational-services-best-practices/)
15:54:16	904/904	---M-Z	200	added ('OK')	application/rss+xml	etag:%22055d7c76e0046deac62243e054224d1c%22	https://redescreation.in/blogs/social-media-advertising-for-educational-services-best-practices/feed/	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/social-media-advertising-for-educational-services-best-practices/feed/index.html	(from https://redescreation.in/blogs/social-media-advertising-for-educational-services-best-practices/)
15:54:17	2617/2617	---M-Z	200	added ('OK')	application/json	date:Mon,%2013%20Oct%202025%2010:24:16%20GMT	https://redescreation.in/blogs/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fredescreation.in%2Fblogs%2Fsocial-media-advertising-for-educational-services-best-practices%2F	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-json/oembed/1.0/embed2557.json	(from https://redescreation.in/blogs/social-media-advertising-for-educational-services-best-practices/)
15:54:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2013%20Oct%202025%2010:24:16%20GMT	https://redescreation.in/blogs/?p=378	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/indexe8d3.html	(from https://redescreation.in/blogs/social-media-advertising-for-educational-services-best-practices/)
15:54:17	2807/2807	---M-Z	200	added ('OK')	text/xml	date:Mon,%2013%20Oct%202025%2010:24:17%20GMT	https://redescreation.in/blogs/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fredescreation.in%2Fblogs%2Fsocial-media-advertising-for-educational-services-best-practices%2F&format=xml	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-json/oembed/1.0/embed17ba	(from https://redescreation.in/blogs/social-media-advertising-for-educational-services-best-practices/)
15:54:18	6240/6240	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Sep%202025%2010:39:21%20GMT	https://redescreation.in/blogs/wp-content/uploads/2025/09/773cf3629e6c8bae05535c7a2046082a-150x150.jpg	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-content/uploads/2025/09/773cf3629e6c8bae05535c7a2046082a-150x150.jpg	(from https://redescreation.in/blogs/social-media-advertising-for-educational-services-best-practices/)
15:54:18	207821/207821	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Sep%202025%2010:44:24%20GMT	https://redescreation.in/blogs/wp-content/uploads/2025/09/IMG_20250918_161142.jpg	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-content/uploads/2025/09/IMG_20250918_161142.jpg	(from https://redescreation.in/blogs/social-media-advertising-for-educational-services-best-practices/)
15:54:19	6374/6374	---M-Z	200	added ('OK')	application/json	date:Mon,%2013%20Oct%202025%2010:24:18%20GMT	https://redescreation.in/blogs/wp-json/wp/v2/posts/276	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-json/wp/v2/posts/276.json	(from https://redescreation.in/blogs/hospital-management-systems-complete-erp-implementation-guide/)
15:54:19	104669/104669	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Oct%202025%2010:24:18%20GMT	https://redescreation.in/blogs/database-management-for-growing-businesses-mysql-vs-postgresql/	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/database-management-for-growing-businesses-mysql-vs-postgresql/index.html	(from https://redescreation.in/blogs/social-media-advertising-for-educational-services-best-practices/)
15:54:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2013%20Oct%202025%2010:24:19%20GMT	https://redescreation.in/blogs/?p=276	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/index44be.html	(from https://redescreation.in/blogs/hospital-management-systems-complete-erp-implementation-guide/)
15:54:19	2615/2615	---M-Z	200	added ('OK')	application/json	date:Mon,%2013%20Oct%202025%2010:24:19%20GMT	https://redescreation.in/blogs/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fredescreation.in%2Fblogs%2Fhospital-management-systems-complete-erp-implementation-guide%2F	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-json/oembed/1.0/embed66d0.json	(from https://redescreation.in/blogs/hospital-management-systems-complete-erp-implementation-guide/)
15:54:20	2805/2805	---M-Z	200	added ('OK')	text/xml	date:Mon,%2013%20Oct%202025%2010:24:20%20GMT	https://redescreation.in/blogs/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fredescreation.in%2Fblogs%2Fhospital-management-systems-complete-erp-implementation-guide%2F&format=xml	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-json/oembed/1.0/embedcc6a	(from https://redescreation.in/blogs/hospital-management-systems-complete-erp-implementation-guide/)
15:54:21	23116/23116	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Sep%202025%2009:53:50%20GMT	https://redescreation.in/blogs/wp-content/uploads/2025/09/8bcb4bb3d9dcd1a8ff32087c66555a06.jpg	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-content/uploads/2025/09/8bcb4bb3d9dcd1a8ff32087c66555a06.jpg	(from https://redescreation.in/blogs/hospital-management-systems-complete-erp-implementation-guide/)
15:54:21	6240/6240	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Sep%202025%2009:48:26%20GMT	https://redescreation.in/blogs/wp-content/uploads/2025/09/900ccc17996dd7db982b8a2213e07869-150x150.jpg	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-content/uploads/2025/09/900ccc17996dd7db982b8a2213e07869-150x150.jpg	(from https://redescreation.in/blogs/hospital-management-systems-complete-erp-implementation-guide/)
15:54:21	6234/6234	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Sep%202025%2008:27:39%20GMT	https://redescreation.in/blogs/wp-content/uploads/2025/09/b4ce347356bb9bd856ac3b41923e3358-150x150.jpg	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-content/uploads/2025/09/b4ce347356bb9bd856ac3b41923e3358-150x150.jpg	(from https://redescreation.in/blogs/hospital-management-systems-complete-erp-implementation-guide/)
15:54:21	104756/104756	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Oct%202025%2010:24:21%20GMT	https://redescreation.in/blogs/how-erp-helps-in-regulatory-compliance/	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/how-erp-helps-in-regulatory-compliance/index.html	(from https://redescreation.in/blogs/hospital-management-systems-complete-erp-implementation-guide/)
15:54:22	5632/5632	---M-Z	200	added ('OK')	application/json	date:Mon,%2013%20Oct%202025%2010:24:21%20GMT	https://redescreation.in/blogs/wp-json/wp/v2/posts/322	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-json/wp/v2/posts/322.json	(from https://redescreation.in/blogs/custom-software-development-when-off-the-shelf-isnt-enough/)
15:54:22	104649/104649	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Oct%202025%2010:24:21%20GMT	https://redescreation.in/blogs/ai-integration-in-website-development-future-proofing-your-business/	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/ai-integration-in-website-development-future-proofing-your-business/index.html	(from https://redescreation.in/blogs/hospital-management-systems-complete-erp-implementation-guide/)
15:54:22	895/895	---M-Z	200	added ('OK')	application/rss+xml	etag:%22055d7c76e0046deac62243e054224d1c%22	https://redescreation.in/blogs/hospital-management-systems-complete-erp-implementation-guide/feed/	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/hospital-management-systems-complete-erp-implementation-guide/feed/index.html	(from https://redescreation.in/blogs/hospital-management-systems-complete-erp-implementation-guide/)
15:54:22	2630/2630	---M-Z	200	added ('OK')	application/json	date:Mon,%2013%20Oct%202025%2010:24:22%20GMT	https://redescreation.in/blogs/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fredescreation.in%2Fblogs%2Fcustom-software-development-when-off-the-shelf-isnt-enough%2F	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-json/oembed/1.0/embed2374.json	(from https://redescreation.in/blogs/custom-software-development-when-off-the-shelf-isnt-enough/)
15:54:23	893/893	---M-Z	200	added ('OK')	application/rss+xml	etag:%22055d7c76e0046deac62243e054224d1c%22	https://redescreation.in/blogs/custom-software-development-when-off-the-shelf-isnt-enough/feed/	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/custom-software-development-when-off-the-shelf-isnt-enough/feed/index.html	(from https://redescreation.in/blogs/custom-software-development-when-off-the-shelf-isnt-enough/)
15:54:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2013%20Oct%202025%2010:24:23%20GMT	https://redescreation.in/blogs/?p=322	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/indexeffc.html	(from https://redescreation.in/blogs/custom-software-development-when-off-the-shelf-isnt-enough/)
15:54:24	2823/2823	---M-Z	200	added ('OK')	text/xml	date:Mon,%2013%20Oct%202025%2010:24:24%20GMT	https://redescreation.in/blogs/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fredescreation.in%2Fblogs%2Fcustom-software-development-when-off-the-shelf-isnt-enough%2F&format=xml	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-json/oembed/1.0/embede443	(from https://redescreation.in/blogs/custom-software-development-when-off-the-shelf-isnt-enough/)
15:54:25	6325/6325	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Sep%202025%2011:27:09%20GMT	https://redescreation.in/blogs/wp-content/uploads/2025/09/2ab52e9df3b0f7956897774b6b09a6b4-150x150.jpg	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-content/uploads/2025/09/2ab52e9df3b0f7956897774b6b09a6b4-150x150.jpg	(from https://redescreation.in/blogs/custom-software-development-when-off-the-shelf-isnt-enough/)
15:54:25	41417/41417	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Sep%202025%2011:33:41%20GMT	https://redescreation.in/blogs/wp-content/uploads/2025/09/179898b6a799d794e926503a3865a3c4.jpg	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-content/uploads/2025/09/179898b6a799d794e926503a3865a3c4.jpg	(from https://redescreation.in/blogs/custom-software-development-when-off-the-shelf-isnt-enough/)
15:54:25	7902/7902	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Sep%202025%2011:39:06%20GMT	https://redescreation.in/blogs/wp-content/uploads/2025/09/e680b8d6befbe5c8bb28478224095006-150x150.jpg	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-content/uploads/2025/09/e680b8d6befbe5c8bb28478224095006-150x150.jpg	(from https://redescreation.in/blogs/custom-software-development-when-off-the-shelf-isnt-enough/)
15:54:25	104167/104167	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Oct%202025%2010:24:25%20GMT	https://redescreation.in/blogs/why-mobile-first-design-is-a-must-in-2025/	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/why-mobile-first-design-is-a-must-in-2025/index.html	(from https://redescreation.in/blogs/custom-software-development-when-off-the-shelf-isnt-enough/)
15:54:26	104575/104575	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Oct%202025%2010:24:25%20GMT	https://redescreation.in/blogs/email-marketing-best-practices-nurturing-educational-leads/	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/email-marketing-best-practices-nurturing-educational-leads/index.html	(from https://redescreation.in/blogs/custom-software-development-when-off-the-shelf-isnt-enough/)
15:54:26	6229/6229	---M-Z	200	added ('OK')	application/json	date:Mon,%2013%20Oct%202025%2010:24:25%20GMT	https://redescreation.in/blogs/wp-json/wp/v2/posts/359	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-json/wp/v2/posts/359.json	(from https://redescreation.in/blogs/cross-platform-mobile-app-development-native-vs-hybrid/)
15:54:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2013%20Oct%202025%2010:24:26%20GMT	https://redescreation.in/blogs/?p=359	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/indexcaf0.html	(from https://redescreation.in/blogs/cross-platform-mobile-app-development-native-vs-hybrid/)
15:54:26	2580/2580	---M-Z	200	added ('OK')	application/json	date:Mon,%2013%20Oct%202025%2010:24:26%20GMT	https://redescreation.in/blogs/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fredescreation.in%2Fblogs%2Fcross-platform-mobile-app-development-native-vs-hybrid%2F	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-json/oembed/1.0/embedc85a.json	(from https://redescreation.in/blogs/cross-platform-mobile-app-development-native-vs-hybrid/)
15:54:27	2770/2770	---M-Z	200	added ('OK')	text/xml	date:Mon,%2013%20Oct%202025%2010:24:27%20GMT	https://redescreation.in/blogs/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fredescreation.in%2Fblogs%2Fcross-platform-mobile-app-development-native-vs-hybrid%2F&format=xml	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-json/oembed/1.0/embeda264	(from https://redescreation.in/blogs/cross-platform-mobile-app-development-native-vs-hybrid/)
15:54:28	34357/34357	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Sep%202025%2010:20:17%20GMT	https://redescreation.in/blogs/wp-content/uploads/2025/09/baf5874bbe27792f82ccfd8c9f60228e.jpg	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-content/uploads/2025/09/baf5874bbe27792f82ccfd8c9f60228e.jpg	(from https://redescreation.in/blogs/cross-platform-mobile-app-development-native-vs-hybrid/)
15:54:28	5874/5874	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Sep%202025%2010:13:43%20GMT	https://redescreation.in/blogs/wp-content/uploads/2025/09/054082031eb0f34cd206b928e1217ad6-150x150.jpg	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-content/uploads/2025/09/054082031eb0f34cd206b928e1217ad6-150x150.jpg	(from https://redescreation.in/blogs/cross-platform-mobile-app-development-native-vs-hybrid/)
15:54:28	104350/104350	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Oct%202025%2010:24:27%20GMT	https://redescreation.in/blogs/seo-audit-checklist-improving-your-websites-search-rankings/	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/seo-audit-checklist-improving-your-websites-search-rankings/index.html	(from https://redescreation.in/blogs/cross-platform-mobile-app-development-native-vs-hybrid/)
15:54:29	104271/104271	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Oct%202025%2010:24:28%20GMT	https://redescreation.in/blogs/global-business-expansion-digital-marketing-for-international-markets/	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/global-business-expansion-digital-marketing-for-international-markets/index.html	(from https://redescreation.in/blogs/cross-platform-mobile-app-development-native-vs-hybrid/)
15:54:29	6007/6007	---M-Z	200	added ('OK')	application/json	date:Mon,%2013%20Oct%202025%2010:24:28%20GMT	https://redescreation.in/blogs/wp-json/wp/v2/posts/468	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-json/wp/v2/posts/468.json	(from https://redescreation.in/blogs/website-loading-speed-core-web-vitals-optimization-guide/)
15:54:29	2598/2598	---M-Z	200	added ('OK')	application/json	date:Mon,%2013%20Oct%202025%2010:24:29%20GMT	https://redescreation.in/blogs/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fredescreation.in%2Fblogs%2Fwebsite-loading-speed-core-web-vitals-optimization-guide%2F	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-json/oembed/1.0/embed5f1e.json	(from https://redescreation.in/blogs/website-loading-speed-core-web-vitals-optimization-guide/)
15:54:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2013%20Oct%202025%2010:24:29%20GMT	https://redescreation.in/blogs/?p=468	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/index4c66.html	(from https://redescreation.in/blogs/website-loading-speed-core-web-vitals-optimization-guide/)
15:54:30	880/880	---M-Z	200	added ('OK')	application/rss+xml	etag:%22055d7c76e0046deac62243e054224d1c%22	https://redescreation.in/blogs/website-loading-speed-core-web-vitals-optimization-guide/feed/	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/website-loading-speed-core-web-vitals-optimization-guide/feed/index.html	(from https://redescreation.in/blogs/website-loading-speed-core-web-vitals-optimization-guide/)
15:54:30	2788/2788	---M-Z	200	added ('OK')	text/xml	date:Mon,%2013%20Oct%202025%2010:24:30%20GMT	https://redescreation.in/blogs/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fredescreation.in%2Fblogs%2Fwebsite-loading-speed-core-web-vitals-optimization-guide%2F&format=xml	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-json/oembed/1.0/embed0daf	(from https://redescreation.in/blogs/website-loading-speed-core-web-vitals-optimization-guide/)
15:54:31	31446/31446	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Sep%202025%2013:36:33%20GMT	https://redescreation.in/blogs/wp-content/uploads/2025/09/d7f1ac7178b0f509b68c69ddaa959027.jpg	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-content/uploads/2025/09/d7f1ac7178b0f509b68c69ddaa959027.jpg	(from https://redescreation.in/blogs/website-loading-speed-core-web-vitals-optimization-guide/)
15:54:31	3887/3887	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Sep%202025%2013:29:40%20GMT	https://redescreation.in/blogs/wp-content/uploads/2025/09/IMG-20250926-WA0001-150x150.jpg	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-content/uploads/2025/09/IMG-20250926-WA0001-150x150.jpg	(from https://redescreation.in/blogs/website-loading-speed-core-web-vitals-optimization-guide/)
15:54:31	874/874	---M-Z	200	added ('OK')	application/rss+xml	etag:%22055d7c76e0046deac62243e054224d1c%22	https://redescreation.in/blogs/cross-platform-mobile-app-development-native-vs-hybrid/feed/	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/cross-platform-mobile-app-development-native-vs-hybrid/feed/index.html	(from https://redescreation.in/blogs/cross-platform-mobile-app-development-native-vs-hybrid/)
15:54:31	7295/7295	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Sep%202025%2012:36:51%20GMT	https://redescreation.in/blogs/wp-content/uploads/2025/09/b36f5764a1a0b282b472884343759175-150x150.jpg	C:/Users/hp/Desktop/REDES/REDES/redescreation.in/blogs/wp-content/uploads/2025/09/b36f5764a1a0b282b472884343759175-150x150.jpg	(from https://redescreation.in/blogs/website-loading-speed-core-web-vitals-optimization-guide/)
